booking_no,created_at,journey_date,account_no,provider_code,travel_product,channel,destination,currency_code,total_booking_amount,service_revenue,supplier_cost,booking_state
ID-BK-0025816,2025-01-09,2025-01-30,ID-CUST-0178,ID-SUP-032,AIR,ONLINE,AU,IDR,13821391.6,1640305.81,1141452.75,Confirmed
ID-BK-0025817,2025-09-03,2025-10-10,ID-CUST-0253,ID-SUP-011,HOTEL,MANUAL,JP,IDR,34500493.33,3202304.27,2699797.4,Confirmed
ID-BK-0025818,2025-01-05,2025-01-29,ID-CUST-0100,ID-SUP-009,AIR,MANUAL,MY,IDR,14834239.78,1532983.44,1238838.13,Confirmed
ID-BK-0025819,2024-11-02,2024-11-22,ID-CUST-0093,ID-SUP-051,HOTEL,ONLINE,VN,IDR,2311634.28,268595.56,191771.23,Confirmed
ID-BK-0025820,2026-06-09,2026-06-23,ID-CUST-0245,ID-SUP-015,AIR,ONLINE,JP,IDR,12829217.03,1881928.1,1559253.78,Confirmed
ID-BK-0025821,2025-08-11,2025-08-26,ID-CUST-0125,ID-SUP-054,AIR,ONLINE,MY,IDR,4034443.76,296572.07,230104.63,Confirmed
ID-BK-0025822,2025-03-18,2025-03-21,ID-CUST-0086,ID-SUP-040,AIR,MANUAL,AU,IDR,62254491.02,0.0,0.0,Cancelled
ID-BK-0025823,2024-09-21,2024-10-05,ID-CUST-0166,ID-SUP-069,AIR,ONLINE,US,IDR,17710051.23,1909191.46,1307307.65,Confirmed
ID-BK-0025824,2025-04-11,2025-05-12,ID-CUST-0201,ID-SUP-003,AIR,ONLINE,TH,IDR,17553409.34,1461330.08,811352.35,Confirmed
ID-BK-0025825,2026-06-08,2026-07-05,ID-CUST-0179,ID-SUP-069,GROUND,ONLINE,CN,IDR,14545642.27,2160718.68,1832218.41,Confirmed
ID-BK-0025826,2026-05-10,2026-05-17,ID-CUST-0117,ID-SUP-044,AIR,ONLINE,SG,IDR,8720362.47,1061053.01,745579.05,Confirmed
ID-BK-0025827,2025-04-11,2025-05-18,ID-CUST-0206,ID-SUP-030,OTHER,ONLINE,CN,IDR,11491814.37,953397.68,835968.77,Confirmed
ID-BK-0025828,2026-01-08,2026-03-06,ID-CUST-0190,ID-SUP-052,HOTEL,ONLINE,TH,IDR,8410383.97,697517.14,419782.75,Confirmed
ID-BK-0025829,2024-09-18,2024-09-28,ID-CUST-0227,ID-SUP-067,AIR,MANUAL,VN,IDR,32827214.64,2436565.41,2087187.16,Confirmed
ID-BK-0025830,2026-02-11,2026-02-27,ID-CUST-0192,ID-SUP-026,AIR,MANUAL,VN,IDR,30063969.79,4264561.74,3127081.63,Confirmed
ID-BK-0025831,2026-03-25,2026-04-07,ID-CUST-0040,ID-SUP-050,HOTEL,ONLINE,VN,IDR,14581732.68,959608.04,710423.83,Confirmed
ID-BK-0025832,2025-02-06,2025-02-22,ID-CUST-0208,ID-SUP-039,AIR,ONLINE,US,IDR,2088375.08,297568.02,197980.59,Confirmed
ID-BK-0025833,2024-10-17,2024-11-15,ID-CUST-0003,ID-SUP-064,HOTEL,ONLINE,MY,IDR,23313219.9,1980424.08,1458901.5,Confirmed
ID-BK-0025834,2026-08-09,2026-08-29,ID-CUST-0156,ID-SUP-068,AIR,ONLINE,SG,IDR,7055382.68,-836694.24,-708033.21,Refunded
ID-BK-0025835,2025-10-08,2025-10-23,ID-CUST-0194,ID-SUP-040,AIR,ONLINE,CN,IDR,32178772.31,3003654.13,2184482.55,Confirmed
ID-BK-0025836,2024-10-20,2024-10-27,ID-CUST-0002,ID-SUP-015,AIR,ONLINE,MY,IDR,20094417.29,1360341.56,1103190.05,Confirmed
ID-BK-0025837,2024-09-30,2024-10-04,ID-CUST-0060,ID-SUP-056,GROUND,ONLINE,TH,IDR,4936254.97,732388.53,553481.14,Confirmed
ID-BK-0025838,2025-09-02,2025-09-14,ID-CUST-0046,ID-SUP-066,HOTEL,ONLINE,GB,IDR,5378850.76,564821.76,443607.84,Confirmed
ID-BK-0025839,2025-04-08,2025-05-25,ID-CUST-0136,ID-SUP-051,HOTEL,ONLINE,TH,IDR,2520154.02,202652.92,125794.49,Confirmed
ID-BK-0025840,2026-01-03,2026-02-11,ID-CUST-0050,ID-SUP-043,HOTEL,MANUAL,US,IDR,23028791.46,2249880.15,1977928.26,Confirmed
ID-BK-0025841,2025-08-21,2025-10-01,ID-CUST-0054,ID-SUP-066,GROUND,ONLINE,US,IDR,11064325.73,1552991.04,1230232.14,Confirmed
ID-BK-0025842,2025-04-17,2025-05-05,ID-CUST-0026,ID-SUP-026,AIR,ONLINE,MY,IDR,24663236.23,3705138.12,2998345.5,Confirmed
ID-BK-0025843,2025-02-12,2025-03-10,ID-CUST-0082,ID-SUP-008,HOTEL,ONLINE,TH,IDR,64189867.55,9870844.96,7235023.44,Confirmed
ID-BK-0025844,2026-08-08,2026-09-06,ID-CUST-0184,ID-SUP-016,HOTEL,ONLINE,CN,IDR,4486030.53,545462.37,408961.98,Confirmed
ID-BK-0025845,2025-03-13,2025-03-23,ID-CUST-0176,ID-SUP-007,HOTEL,ONLINE,CN,IDR,21751368.02,3100185.17,2162483.05,Confirmed
ID-BK-0025846,2026-05-30,2026-06-12,ID-CUST-0049,ID-SUP-017,AIR,ONLINE,US,IDR,3477793.81,470095.78,371115.48,Confirmed
ID-BK-0025847,2025-07-17,2025-08-08,ID-CUST-0229,ID-SUP-038,AIR,MANUAL,TH,IDR,28550506.09,3988781.5,3396248.23,Confirmed
ID-BK-0025848,2026-03-31,2026-04-26,ID-CUST-0028,ID-SUP-010,AIR,MANUAL,MY,IDR,29877449.19,3714793.41,2534073.13,Confirmed
ID-BK-0025849,2025-11-18,2025-12-07,ID-CUST-0216,ID-SUP-068,OTHER,ONLINE,US,IDR,15502718.46,2418117.05,1413125.99,Confirmed
ID-BK-0025850,2026-02-25,2026-03-06,ID-CUST-0218,ID-SUP-010,HOTEL,MANUAL,VN,IDR,2426765.65,338354.45,227563.14,Confirmed
ID-BK-0025851,2025-05-07,2025-05-21,ID-CUST-0105,ID-SUP-058,HOTEL,MANUAL,VN,IDR,16316173.71,1922066.5,1116436.41,Confirmed
ID-BK-0025852,2024-09-30,2024-10-19,ID-CUST-0072,ID-SUP-011,AIR,ONLINE,JP,IDR,15223975.95,1488274.64,994108.56,Confirmed
ID-BK-0025853,2024-10-01,2024-11-06,ID-CUST-0191,ID-SUP-062,AIR,ONLINE,AU,IDR,2780500.41,255059.53,157287.63,Confirmed
ID-BK-0025854,2026-02-01,2026-02-07,ID-CUST-0225,ID-SUP-004,AIR,ONLINE,JP,IDR,27192758.25,3326602.5,2090696.31,Confirmed
ID-BK-0025855,2025-05-22,2025-06-15,ID-CUST-0042,ID-SUP-021,AIR,ONLINE,GB,IDR,15022411.59,1294456.5,847962.11,Confirmed
ID-BK-0025856,2026-05-23,2026-06-13,ID-CUST-0117,ID-SUP-011,AIR,MANUAL,ID,IDR,15487780.65,2341136.67,1392546.19,Confirmed
ID-BK-0025857,2026-01-30,2026-02-02,ID-CUST-0077,ID-SUP-056,AIR,MANUAL,ID,IDR,75655076.3,9566983.0,8338666.5,Confirmed
ID-BK-0025858,2026-02-25,2026-03-19,ID-CUST-0077,ID-SUP-006,AIR,MANUAL,TH,IDR,10216428.95,962943.86,669629.24,Confirmed
ID-BK-0025859,2024-09-15,2024-10-14,ID-CUST-0036,ID-SUP-008,AIR,ONLINE,SG,IDR,29523369.49,2778242.15,1909468.06,Confirmed
ID-BK-0025860,2024-10-03,2024-10-22,ID-CUST-0063,ID-SUP-009,GROUND,MANUAL,TH,IDR,4987653.51,721360.48,632627.18,Confirmed
ID-BK-0025861,2025-05-18,2025-05-30,ID-CUST-0221,ID-SUP-067,AIR,ONLINE,ID,IDR,17184311.65,1802694.1,1286889.69,Confirmed
ID-BK-0025862,2025-12-01,2026-01-13,ID-CUST-0165,ID-SUP-016,AIR,MANUAL,VN,IDR,9624378.42,1445959.54,1016627.14,Confirmed
ID-BK-0025863,2025-12-23,2026-01-05,ID-CUST-0255,ID-SUP-028,AIR,ONLINE,SG,IDR,2532422.91,189855.47,111342.47,Confirmed
ID-BK-0025864,2026-08-15,2026-08-27,ID-CUST-0182,ID-SUP-050,HOTEL,MANUAL,SG,IDR,3783148.16,276616.78,226558.89,Confirmed
ID-BK-0025865,2024-09-21,2024-10-16,ID-CUST-0142,ID-SUP-039,OTHER,ONLINE,GB,IDR,6896300.11,543421.93,462311.28,Confirmed
ID-BK-0025866,2025-08-28,2025-09-08,ID-CUST-0034,ID-SUP-042,AIR,ONLINE,ID,IDR,29055684.23,2021755.12,1163621.88,Confirmed
ID-BK-0025867,2026-04-24,2026-05-06,ID-CUST-0017,ID-SUP-040,HOTEL,MANUAL,GB,IDR,17037668.23,2501914.2,2153295.58,Confirmed
ID-BK-0025868,2026-04-11,2026-04-12,ID-CUST-0149,ID-SUP-017,AIR,ONLINE,CN,IDR,14159447.31,1053512.42,869230.11,Confirmed
ID-BK-0025869,2025-10-31,2025-11-12,ID-CUST-0201,ID-SUP-006,HOTEL,ONLINE,JP,IDR,8826300.19,1377774.66,797989.81,Confirmed
ID-BK-0025870,2026-03-22,2026-04-01,ID-CUST-0217,ID-SUP-024,HOTEL,ONLINE,MY,IDR,5994457.05,936932.77,695909.58,Confirmed
ID-BK-0025871,2025-02-27,2025-03-07,ID-CUST-0065,ID-SUP-056,AIR,MANUAL,AU,IDR,26279352.77,4153022.82,3258868.3,Confirmed
ID-BK-0025872,2026-04-17,2026-05-25,ID-CUST-0135,ID-SUP-003,AIR,MANUAL,JP,IDR,2828254.59,395513.11,218879.57,Confirmed
ID-BK-0025873,2026-04-04,2026-04-07,ID-CUST-0259,ID-SUP-040,HOTEL,ONLINE,TH,IDR,16386707.62,2078610.79,1672765.49,Confirmed
ID-BK-0025874,2024-09-14,2024-09-29,ID-CUST-0044,ID-SUP-013,AIR,ONLINE,ID,IDR,11602827.6,767618.26,480376.91,Confirmed
ID-BK-0025875,2026-03-31,2026-04-16,ID-CUST-0042,ID-SUP-034,OTHER,MANUAL,TH,IDR,18512220.18,1550347.73,1023992.08,Confirmed
ID-BK-0025876,2024-12-29,2025-01-12,ID-CUST-0149,ID-SUP-029,AIR,ONLINE,JP,IDR,13432975.91,2033109.98,1406620.18,Confirmed
ID-BK-0025877,2026-03-02,2026-04-21,ID-CUST-0209,ID-SUP-004,HOTEL,ONLINE,SG,IDR,29056390.85,3633750.94,2959710.61,Confirmed
ID-BK-0025878,2025-06-21,2025-06-29,ID-CUST-0055,ID-SUP-054,AIR,ONLINE,US,IDR,4807009.82,666497.69,405036.84,Confirmed
ID-BK-0025879,2025-07-20,2025-07-31,ID-CUST-0252,ID-SUP-005,HOTEL,ONLINE,SG,IDR,4772878.48,617375.5,454100.27,Confirmed
ID-BK-0025880,2025-08-31,2025-09-28,ID-CUST-0124,ID-SUP-045,AIR,ONLINE,GB,IDR,3669789.76,405121.18,284843.36,Confirmed
ID-BK-0025881,2024-09-06,2024-09-18,ID-CUST-0042,ID-SUP-021,HOTEL,ONLINE,SG,IDR,21635749.55,2831127.26,1682145.97,Confirmed
ID-BK-0025882,2025-10-11,2025-10-15,ID-CUST-0170,ID-SUP-053,AIR,ONLINE,GB,IDR,8104780.67,956273.05,636280.95,Confirmed
ID-BK-0025883,2026-02-15,2026-03-10,ID-CUST-0152,ID-SUP-009,HOTEL,MANUAL,VN,IDR,39303596.84,4714970.19,2930095.04,Confirmed
ID-BK-0025884,2024-09-06,2024-09-26,ID-CUST-0138,ID-SUP-014,GROUND,ONLINE,VN,IDR,16781326.87,1796959.47,1140740.05,Confirmed
ID-BK-0025885,2024-10-09,2024-10-23,ID-CUST-0247,ID-SUP-065,HOTEL,MANUAL,SG,IDR,22453856.61,1485661.27,1229231.29,Confirmed
ID-BK-0025886,2025-07-22,2025-08-20,ID-CUST-0211,ID-SUP-018,OTHER,ONLINE,GB,IDR,15777951.01,1621443.95,1391986.01,Confirmed
ID-BK-0025887,2025-05-30,2025-06-03,ID-CUST-0245,ID-SUP-066,HOTEL,ONLINE,SG,IDR,20712284.12,2338884.84,1395097.01,Confirmed
ID-BK-0025888,2024-09-11,2024-09-28,ID-CUST-0077,ID-SUP-053,AIR,ONLINE,SG,IDR,7475683.9,891889.8,702690.22,Confirmed
ID-BK-0025889,2026-06-02,2026-06-18,ID-CUST-0045,ID-SUP-068,AIR,MANUAL,US,IDR,6372581.52,895884.75,593705.96,Confirmed
ID-BK-0025890,2025-10-20,2025-10-26,ID-CUST-0060,ID-SUP-058,GROUND,ONLINE,JP,IDR,12525536.97,1828291.42,1092980.17,Confirmed
ID-BK-0025891,2025-09-21,2025-09-24,ID-CUST-0028,ID-SUP-003,AIR,MANUAL,CN,IDR,3573444.67,0.0,0.0,Cancelled
ID-BK-0025892,2025-12-22,2025-12-26,ID-CUST-0183,ID-SUP-051,AIR,ONLINE,ID,IDR,8904219.89,1285722.27,848152.82,Confirmed
ID-BK-0025893,2026-02-14,2026-03-05,ID-CUST-0085,ID-SUP-001,AIR,MANUAL,JP,IDR,20145922.42,1638848.43,1205184.17,Confirmed
ID-BK-0025894,2025-12-20,2026-02-02,ID-CUST-0030,ID-SUP-048,GROUND,MANUAL,ID,IDR,14189613.76,1385280.94,1121654.28,Confirmed
ID-BK-0025895,2026-06-26,2026-07-10,ID-CUST-0095,ID-SUP-067,HOTEL,ONLINE,CN,IDR,4023871.13,393847.6,264402.32,Confirmed
ID-BK-0025896,2025-02-04,2025-02-28,ID-CUST-0205,ID-SUP-017,HOTEL,ONLINE,GB,IDR,6554195.77,928979.53,670234.78,Confirmed
ID-BK-0025897,2026-03-01,2026-03-29,ID-CUST-0162,ID-SUP-018,AIR,ONLINE,JP,IDR,4939869.58,644794.91,389470.17,Confirmed
ID-BK-0025898,2025-05-25,2025-06-26,ID-CUST-0064,ID-SUP-022,OTHER,MANUAL,MY,IDR,7925878.17,843096.36,719320.98,Confirmed
ID-BK-0025899,2025-03-17,2025-04-19,ID-CUST-0125,ID-SUP-023,GROUND,ONLINE,GB,IDR,2527924.33,288096.54,186897.75,Confirmed
ID-BK-0025900,2026-01-23,2026-02-09,ID-CUST-0088,ID-SUP-017,AIR,MANUAL,JP,IDR,2463108.12,241821.62,183306.19,Confirmed
ID-BK-0025901,2026-06-16,2026-06-28,ID-CUST-0221,ID-SUP-024,HOTEL,ONLINE,AU,IDR,31626782.24,3925194.42,2174027.28,Confirmed
ID-BK-0025902,2026-03-16,2026-04-08,ID-CUST-0027,ID-SUP-051,AIR,ONLINE,AU,IDR,25296422.3,3105246.24,2458544.2,Confirmed
ID-BK-0025903,2024-11-02,2024-11-05,ID-CUST-0251,ID-SUP-033,AIR,MANUAL,US,IDR,19287659.21,2945841.78,2254904.75,Confirmed
ID-BK-0025904,2026-06-26,2026-07-23,ID-CUST-0225,ID-SUP-013,AIR,ONLINE,ID,IDR,10445308.76,713636.77,543630.5,Confirmed
ID-BK-0025905,2025-12-30,2026-01-15,ID-CUST-0045,ID-SUP-070,AIR,MANUAL,VN,IDR,15489005.29,1720469.82,1506407.18,Confirmed
ID-BK-0025906,2024-11-10,2024-12-30,ID-CUST-0007,ID-SUP-021,HOTEL,ONLINE,SG,IDR,11652261.91,0.0,0.0,Cancelled
ID-BK-0025907,2024-12-18,2025-01-12,ID-CUST-0009,ID-SUP-018,AIR,ONLINE,ID,IDR,16419264.6,1520743.66,1079541.81,Confirmed
ID-BK-0025908,2026-03-17,2026-04-22,ID-CUST-0053,ID-SUP-068,OTHER,MANUAL,ID,IDR,12176836.47,1156960.69,932600.6,Confirmed
ID-BK-0025909,2025-11-02,2025-12-23,ID-CUST-0219,ID-SUP-003,AIR,MANUAL,CN,IDR,20578223.43,1277566.92,997912.1,Confirmed
ID-BK-0025910,2025-08-17,2025-08-24,ID-CUST-0160,ID-SUP-031,GROUND,ONLINE,TH,IDR,31436197.97,2739711.13,2125395.08,Confirmed
ID-BK-0025911,2026-05-21,2026-06-14,ID-CUST-0171,ID-SUP-059,AIR,ONLINE,ID,IDR,22456423.4,1688463.28,1014903.58,Confirmed
ID-BK-0025912,2024-12-06,2024-12-17,ID-CUST-0144,ID-SUP-067,HOTEL,ONLINE,AU,IDR,29541435.91,2738099.6,2244289.7,Confirmed
ID-BK-0025913,2024-09-25,2024-10-24,ID-CUST-0208,ID-SUP-023,AIR,ONLINE,MY,IDR,5126852.96,584568.65,471406.58,Confirmed
ID-BK-0025914,2025-09-30,2025-10-10,ID-CUST-0227,ID-SUP-025,AIR,MANUAL,TH,IDR,15385905.33,1449193.9,1000150.31,Confirmed
ID-BK-0025915,2025-07-24,2025-08-13,ID-CUST-0223,ID-SUP-017,AIR,MANUAL,MY,IDR,4334140.17,647570.89,558018.21,Confirmed
ID-BK-0025916,2026-06-17,2026-07-06,ID-CUST-0165,ID-SUP-061,AIR,MANUAL,CN,IDR,6937247.77,1035005.74,635019.8,Confirmed
ID-BK-0025917,2025-09-10,2025-10-01,ID-CUST-0208,ID-SUP-070,HOTEL,MANUAL,SG,IDR,5665406.5,453417.19,307635.53,Confirmed
ID-BK-0025918,2025-11-15,2025-11-20,ID-CUST-0142,ID-SUP-004,OTHER,MANUAL,MY,IDR,6318126.67,741822.06,573829.21,Confirmed
ID-BK-0025919,2025-09-18,2025-10-25,ID-CUST-0078,ID-SUP-035,AIR,ONLINE,TH,IDR,13623908.37,1364556.81,1129686.92,Confirmed
ID-BK-0025920,2026-01-01,2026-01-05,ID-CUST-0090,ID-SUP-015,AIR,ONLINE,AU,IDR,12527991.97,1349234.83,1081158.12,Confirmed
ID-BK-0025921,2025-11-17,2025-12-10,ID-CUST-0194,ID-SUP-034,HOTEL,MANUAL,US,IDR,9326984.41,721408.02,416135.26,Confirmed
ID-BK-0025922,2025-07-31,2025-09-11,ID-CUST-0003,ID-SUP-067,HOTEL,ONLINE,VN,IDR,32410716.04,4084867.33,2951560.59,Confirmed
ID-BK-0025923,2026-01-24,2026-02-05,ID-CUST-0122,ID-SUP-033,AIR,MANUAL,CN,IDR,13209333.2,844328.75,530588.3,Confirmed
ID-BK-0025924,2026-08-01,2026-08-21,ID-CUST-0126,ID-SUP-068,HOTEL,MANUAL,VN,IDR,11930024.66,1210153.25,1046650.89,Confirmed
ID-BK-0025925,2026-08-16,2026-09-22,ID-CUST-0236,ID-SUP-021,AIR,MANUAL,SG,IDR,20883375.72,2526276.31,2157083.44,Confirmed
ID-BK-0025926,2026-04-03,2026-04-22,ID-CUST-0104,ID-SUP-056,HOTEL,MANUAL,VN,IDR,45306966.09,4450477.99,3548452.61,Confirmed
ID-BK-0025927,2026-04-07,2026-05-14,ID-CUST-0115,ID-SUP-033,GROUND,MANUAL,SG,IDR,10083298.05,1215268.62,942983.56,Confirmed
ID-BK-0025928,2026-02-08,2026-02-24,ID-CUST-0039,ID-SUP-036,HOTEL,ONLINE,JP,IDR,7122140.52,915387.75,680207.72,Confirmed
ID-BK-0025929,2025-06-19,2025-08-02,ID-CUST-0201,ID-SUP-039,AIR,ONLINE,SG,IDR,11967932.63,1541389.01,1337879.42,Confirmed
ID-BK-0025930,2025-08-08,2025-08-26,ID-CUST-0217,ID-SUP-028,HOTEL,MANUAL,ID,IDR,8072166.16,1004333.04,679307.84,Confirmed
ID-BK-0025931,2026-04-16,2026-04-29,ID-CUST-0004,ID-SUP-053,HOTEL,MANUAL,GB,IDR,2004877.46,277992.21,183677.24,Confirmed
ID-BK-0025932,2025-08-17,2025-09-05,ID-CUST-0219,ID-SUP-048,AIR,MANUAL,MY,IDR,23105847.88,3362494.09,1978968.44,Confirmed
ID-BK-0025933,2024-12-20,2025-01-13,ID-CUST-0007,ID-SUP-028,AIR,MANUAL,US,IDR,29840348.5,4011758.36,3054972.42,Confirmed
ID-BK-0025934,2025-06-17,2025-06-28,ID-CUST-0058,ID-SUP-053,AIR,ONLINE,ID,IDR,6553446.59,-438093.14,-346502.64,Refunded
ID-BK-0025935,2025-09-06,2025-09-29,ID-CUST-0256,ID-SUP-008,GROUND,ONLINE,US,IDR,19429065.05,1353012.16,1148363.14,Confirmed
ID-BK-0025936,2026-02-27,2026-03-05,ID-CUST-0012,ID-SUP-064,AIR,MANUAL,US,IDR,10562668.4,741281.63,545998.19,Confirmed
ID-BK-0025937,2026-08-16,2026-09-16,ID-CUST-0102,ID-SUP-022,OTHER,ONLINE,JP,IDR,11767830.85,1493674.73,869300.84,Confirmed
ID-BK-0025938,2025-06-28,2025-07-17,ID-CUST-0116,ID-SUP-021,HOTEL,ONLINE,SG,IDR,14105803.89,1283244.3,933643.43,Confirmed
ID-BK-0025939,2026-04-23,2026-05-15,ID-CUST-0181,ID-SUP-069,HOTEL,ONLINE,TH,IDR,9468512.3,1499570.22,961566.78,Confirmed
ID-BK-0025940,2026-06-22,2026-07-15,ID-CUST-0075,ID-SUP-026,AIR,ONLINE,GB,IDR,25246210.9,2668326.41,1839566.82,Confirmed
ID-BK-0025941,2025-03-11,2025-03-27,ID-CUST-0055,ID-SUP-006,AIR,MANUAL,SG,IDR,3182984.63,240703.6,135401.3,Confirmed
ID-BK-0025942,2024-11-29,2024-12-27,ID-CUST-0179,ID-SUP-066,AIR,ONLINE,MY,IDR,31116171.56,4644000.36,3559478.93,Confirmed
ID-BK-0025943,2026-08-08,2026-09-01,ID-CUST-0013,ID-SUP-058,AIR,MANUAL,SG,IDR,23894913.43,1451964.91,1096386.68,Confirmed
ID-BK-0025944,2026-03-05,2026-04-02,ID-CUST-0031,ID-SUP-064,AIR,ONLINE,CN,IDR,6069404.24,572052.12,383902.88,Confirmed
ID-BK-0025945,2025-02-05,2025-02-11,ID-CUST-0168,ID-SUP-018,GROUND,ONLINE,SG,IDR,7115556.67,1085639.49,662911.79,Confirmed
ID-BK-0025946,2024-12-13,2025-01-21,ID-CUST-0258,ID-SUP-005,HOTEL,ONLINE,SG,IDR,35728020.74,3810771.26,2549394.92,Confirmed
ID-BK-0025947,2024-12-19,2024-12-25,ID-CUST-0119,ID-SUP-005,AIR,ONLINE,US,IDR,33296344.97,3129629.35,2333326.95,Confirmed
ID-BK-0025948,2026-07-26,2026-08-11,ID-CUST-0167,ID-SUP-061,AIR,ONLINE,JP,IDR,3635662.0,316830.22,238888.93,Confirmed
ID-BK-0025949,2026-03-31,2026-04-13,ID-CUST-0140,ID-SUP-047,GROUND,MANUAL,ID,IDR,20688540.0,1816958.12,1129216.0,Confirmed
ID-BK-0025950,2025-05-14,2025-05-23,ID-CUST-0213,ID-SUP-063,HOTEL,ONLINE,SG,IDR,6075552.35,829489.51,703463.62,Confirmed
ID-BK-0025951,2026-06-23,2026-07-31,ID-CUST-0148,ID-SUP-008,AIR,MANUAL,AU,IDR,15802469.16,1195227.83,661121.77,Confirmed
ID-BK-0025952,2026-05-25,2026-06-19,ID-CUST-0102,ID-SUP-067,GROUND,ONLINE,VN,IDR,114426404.23,10418048.69,6711496.59,Confirmed
ID-BK-0025953,2024-11-22,2025-01-12,ID-CUST-0066,ID-SUP-049,AIR,MANUAL,US,IDR,5476663.27,817333.34,719106.97,Confirmed
ID-BK-0025954,2025-12-21,2025-12-31,ID-CUST-0021,ID-SUP-034,HOTEL,MANUAL,MY,IDR,33621234.62,4508349.46,2890379.59,Confirmed
ID-BK-0025955,2025-01-12,2025-01-28,ID-CUST-0087,ID-SUP-025,HOTEL,ONLINE,MY,IDR,6484028.66,679959.69,407037.27,Confirmed
ID-BK-0025956,2025-08-28,2025-09-20,ID-CUST-0119,ID-SUP-037,AIR,MANUAL,MY,IDR,7555927.65,1018035.12,790477.54,Confirmed
ID-BK-0025957,2026-04-11,2026-05-04,ID-CUST-0236,ID-SUP-065,AIR,ONLINE,MY,IDR,12909543.0,1164607.53,794417.74,Confirmed
ID-BK-0025958,2024-10-20,2024-11-09,ID-CUST-0094,ID-SUP-042,AIR,MANUAL,ID,IDR,22243717.52,2145189.33,1425787.32,Confirmed
ID-BK-0025959,2024-12-01,2024-12-09,ID-CUST-0235,ID-SUP-004,OTHER,ONLINE,TH,IDR,2004536.69,273721.02,230196.04,Confirmed
ID-BK-0025960,2025-04-15,2025-04-28,ID-CUST-0181,ID-SUP-049,AIR,MANUAL,VN,IDR,7465829.39,0.0,0.0,Cancelled
ID-BK-0025961,2025-03-13,2025-04-05,ID-CUST-0095,ID-SUP-050,AIR,ONLINE,US,IDR,11596909.6,1093773.92,857293.89,Confirmed
ID-BK-0025962,2026-07-20,2026-08-13,ID-CUST-0049,ID-SUP-061,AIR,ONLINE,US,IDR,15701335.8,1535076.68,1067413.2,Confirmed
ID-BK-0025963,2025-01-01,2025-01-15,ID-CUST-0043,ID-SUP-060,HOTEL,ONLINE,US,IDR,9881998.34,985672.26,623322.57,Confirmed
ID-BK-0025964,2025-07-24,2025-07-29,ID-CUST-0042,ID-SUP-056,HOTEL,ONLINE,ID,IDR,32974230.74,3004548.88,2363790.83,Confirmed
ID-BK-0025965,2025-02-25,2025-03-09,ID-CUST-0182,ID-SUP-034,HOTEL,ONLINE,US,IDR,6394870.21,456088.69,364477.17,Confirmed
ID-BK-0025966,2026-03-10,2026-03-30,ID-CUST-0037,ID-SUP-051,HOTEL,MANUAL,ID,IDR,6214727.88,535040.1,451293.38,Confirmed
ID-BK-0025967,2026-06-18,2026-07-20,ID-CUST-0048,ID-SUP-015,AIR,ONLINE,GB,IDR,10327678.55,-707142.87,-451139.58,Refunded
ID-BK-0025968,2025-04-19,2025-04-25,ID-CUST-0021,ID-SUP-011,AIR,MANUAL,SG,IDR,26147023.66,2889429.37,2519311.11,Confirmed
ID-BK-0025969,2026-03-12,2026-03-16,ID-CUST-0054,ID-SUP-056,AIR,ONLINE,SG,IDR,20039479.15,1784969.33,1005282.48,Confirmed
ID-BK-0025970,2024-09-18,2024-11-03,ID-CUST-0016,ID-SUP-060,AIR,ONLINE,ID,IDR,18519973.53,0.0,0.0,Cancelled
ID-BK-0025971,2025-01-12,2025-01-31,ID-CUST-0074,ID-SUP-051,HOTEL,MANUAL,ID,IDR,18579593.43,2528376.67,1767550.52,Confirmed
ID-BK-0025972,2026-04-16,2026-04-22,ID-CUST-0095,ID-SUP-004,AIR,ONLINE,ID,IDR,10784021.15,1527958.15,1248633.25,Confirmed
ID-BK-0025973,2025-02-22,2025-02-26,ID-CUST-0197,ID-SUP-007,HOTEL,MANUAL,CN,IDR,7106867.97,506271.47,407672.43,Confirmed
ID-BK-0025974,2024-10-19,2024-11-07,ID-CUST-0147,ID-SUP-045,AIR,MANUAL,MY,IDR,30387472.4,2264549.56,1515755.63,Confirmed
ID-BK-0025975,2025-06-24,2025-08-02,ID-CUST-0217,ID-SUP-022,AIR,MANUAL,CN,IDR,28255626.72,2395808.78,1476576.92,Confirmed
ID-BK-0025976,2025-08-03,2025-08-17,ID-CUST-0228,ID-SUP-034,HOTEL,ONLINE,GB,IDR,6248962.91,409788.37,268586.66,Confirmed
ID-BK-0025977,2025-06-24,2025-07-04,ID-CUST-0035,ID-SUP-005,HOTEL,ONLINE,GB,IDR,4199091.88,331986.64,250470.23,Confirmed
ID-BK-0025978,2026-06-03,2026-06-19,ID-CUST-0040,ID-SUP-070,OTHER,ONLINE,US,IDR,48704103.7,5956552.37,4921049.28,Confirmed
ID-BK-0025979,2026-02-24,2026-03-23,ID-CUST-0075,ID-SUP-005,AIR,MANUAL,TH,IDR,25663675.95,2877615.69,2090791.29,Confirmed
ID-BK-0025980,2025-07-20,2025-08-12,ID-CUST-0095,ID-SUP-069,AIR,ONLINE,JP,IDR,4194418.17,611816.51,370222.55,Confirmed
ID-BK-0025981,2025-06-04,2025-06-18,ID-CUST-0116,ID-SUP-036,AIR,MANUAL,ID,IDR,13287238.76,1097421.28,804092.94,Confirmed
