booking_id,booking_date,travel_date,customer_id,supplier_id,product_type,booking_channel,destination_country,currency,booking_value,revenue,cost,booking_status,agent_id
MY-B00049337,2026-07-29,2026-08-23,MY-C0204,MY-S0027,Air,Offline,VN,MYR,5226.74,451.83,358.81,Confirmed,AG004
MY-B00049338,2025-02-27,2025-03-04,MY-C0293,MY-S0045,Air,Offline,MY,MYR,1043.27,73.84,52.29,Confirmed,AG003
MY-B00049339,2025-05-28,2025-06-22,MY-C0043,MY-S0033,Air,Offline,AU,MYR,7360.76,534.46,330.79,Confirmed,
MY-B00049340,2024-09-18,2024-09-29,MY-C0193,MY-S0011,Air,Offline,US,MYR,1457.8,156.88,119.06,Confirmed,AG005
MY-B00049341,2025-11-08,2025-11-26,MY-C0229,MY-S0020,Hotel,Online,JP,MYR,210.2,17.0,9.79,Confirmed,AG004
MY-B00049342,2025-11-08,2025-11-12,MY-C0258,MY-S0002,Air,Online,GB,MYR,2011.75,294.83,237.03,Confirmed,
MY-B00049343,2024-11-24,2024-12-02,MY-C0176,MY-S0002,Air,Offline,GB,MYR,2272.7,165.34,139.93,Confirmed,AG003
MY-B00049344,2025-04-02,2025-05-01,MY-C0203,MY-S0009,Hotel,Offline,US,MYR,1489.42,117.79,68.84,Confirmed,AG004
MY-B00049345,2026-03-14,2026-05-03,MY-C0076,MY-S0064,Other,Offline,MY,MYR,1499.34,92.32,52.98,Confirmed,
MY-B00049346,2026-02-03,2026-03-12,MY-C0020,MY-S0064,Other,Online,US,MYR,2046.1,301.59,213.53,Confirmed,AG002
MY-B00049347,2025-04-13,2025-04-25,MY-C0228,MY-S0038,Hotel,Online,SG,MYR,2591.5,190.85,126.92,Confirmed,
MY-B00049348,2025-12-04,2025-12-13,MY-C0044,MY-S0006,Air,Offline,VN,MYR,4431.59,421.55,311.91,Confirmed,AG004
MY-B00049349,2026-02-28,2026-03-19,MY-C0127,MY-S0042,Air,Offline,AU,MYR,3309.14,211.29,142.74,Confirmed,
MY-B00049350,2025-05-31,2025-06-16,MY-C0248,MY-S0027,Air,Offline,AU,MYR,692.08,92.72,78.75,Confirmed,
MY-B00049351,2025-01-07,2025-01-27,MY-C0283,MY-S0005,Air,Online,JP,MYR,756.45,84.74,49.59,Confirmed,
MY-B00049352,2024-09-16,2024-09-20,MY-C0122,MY-S0022,Air,Offline,GB,MYR,370.0,36.49,27.06,Confirmed,
MY-B00049353,2026-07-29,2026-07-30,MY-C0104,MY-S0061,Air,Online,TH,MYR,1752.67,221.11,132.93,Confirmed,AG003
MY-B00049354,2025-04-22,2025-04-30,MY-C0257,MY-S0022,Air,Online,US,MYR,1379.1,189.61,119.95,Confirmed,
MY-B00049355,2026-04-12,2026-05-04,MY-C0136,MY-S0042,Air,Online,VN,MYR,3945.68,295.04,223.85,Confirmed,
MY-B00049356,2025-04-26,2025-05-05,MY-C0096,MY-S0021,Ground,Online,AU,MYR,2572.39,165.91,118.05,Confirmed,AG003
MY-B00049357,2026-02-02,2026-02-22,MY-C0226,MY-S0006,Air,Online,VN,MYR,2063.02,132.41,102.73,Confirmed,
MY-B00049358,2025-05-01,2025-05-20,MY-C0238,MY-S0003,Hotel,Online,ID,MYR,2854.4,364.03,232.35,Confirmed,AG003
MY-B00049359,2025-11-18,2025-11-26,MY-C0014,MY-S0035,Ground,Offline,SG,MYR,1134.35,85.88,62.93,Confirmed,AG001
MY-B00049360,2026-07-29,2026-09-14,MY-C0089,MY-S0074,Hotel,Online,TH,MYR,1493.25,219.43,170.67,Confirmed,
MY-B00049361,2026-03-05,2026-03-07,MY-C0191,MY-S0027,Air,Online,GB,MYR,1107.33,171.31,150.56,Confirmed,
MY-B00049362,2024-12-30,2025-01-04,MY-C0052,MY-S0034,Air,Offline,US,MYR,3437.63,312.01,203.02,Confirmed,
MY-B00049363,2025-09-18,2025-09-25,MY-C0318,MY-S0011,Air,Offline,SG,MYR,2799.41,228.37,157.14,Confirmed,
MY-B00049364,2025-03-17,2025-03-20,MY-C0199,MY-S0028,Hotel,Online,ID,MYR,2165.81,336.53,267.52,Confirmed,
MY-B00049365,2025-02-08,2025-02-20,MY-C0218,MY-S0073,Air,Online,AU,MYR,370.86,36.5,29.02,Confirmed,AG001
MY-B00049366,2026-05-01,2026-05-09,MY-C0065,MY-S0062,Air,Online,GB,MYR,2038.35,213.16,145.41,Confirmed,AG003
MY-B00049367,2026-08-19,2026-09-01,MY-C0074,MY-S0047,Hotel,Offline,JP,MYR,550.82,72.17,46.44,Confirmed,AG001
MY-B00049368,2026-07-08,2026-07-13,MY-C0262,MY-S0052,Hotel,Offline,SG,MYR,361.25,22.98,18.34,Confirmed,AG004
MY-B00049369,2026-05-06,2026-05-20,MY-C0196,MY-S0050,Other,Online,AU,MYR,6895.29,1094.99,642.02,Confirmed,
MY-B00049370,2025-08-08,2025-08-25,MY-C0197,MY-S0043,Hotel,Offline,MY,MYR,5238.7,735.2,415.57,Confirmed,
MY-B00049371,2025-09-20,2025-10-14,MY-C0085,MY-S0010,Ground,Offline,MY,MYR,840.35,74.69,44.17,Confirmed,AG004
MY-B00049372,2025-09-30,2025-10-15,MY-C0068,MY-S0060,Air,Online,CN,MYR,430.52,63.57,40.92,Confirmed,AG004
MY-B00049373,2026-02-20,2026-03-05,MY-C0013,MY-S0048,Hotel,Offline,MY,MYR,1242.94,75.46,53.57,Confirmed,AG003
MY-B00049374,2024-10-09,2024-11-07,MY-C0060,MY-S0044,Other,Online,US,MYR,1136.61,177.91,140.7,Confirmed,AG005
MY-B00049375,2026-04-27,2026-05-27,MY-C0092,MY-S0032,Hotel,Online,AU,MYR,1710.48,177.43,152.58,Confirmed,AG003
MY-B00049376,2026-04-13,2026-05-17,MY-C0020,MY-S0069,Air,Online,TH,MYR,864.58,112.33,83.78,Confirmed,
MY-B00049377,2026-08-28,2026-09-11,MY-C0310,MY-S0062,Air,Offline,SG,MYR,1728.33,128.16,83.48,Confirmed,
MY-B00049378,2025-11-09,2025-12-15,MY-C0229,MY-S0004,Other,Online,SG,MYR,826.07,124.17,77.8,Confirmed,
MY-B00049379,2025-07-31,2025-08-03,MY-C0042,MY-S0039,Air,Offline,MY,MYR,5427.28,435.61,332.5,Confirmed,
MY-B00049380,2025-08-16,2025-08-31,MY-C0286,MY-S0019,Hotel,Online,JP,MYR,1733.76,254.31,208.03,Confirmed,AG003
MY-B00049381,2025-11-27,2026-01-12,MY-C0087,MY-S0013,Air,Online,AU,MYR,11876.63,1436.13,942.68,Confirmed,AG005
MY-B00049382,2025-04-09,2025-04-11,MY-C0134,MY-S0052,Hotel,Offline,SG,MYR,3987.06,274.44,219.88,Confirmed,AG004
MY-B00049383,2026-03-22,2026-03-31,MY-C0041,MY-S0012,Air,Offline,US,MYR,4567.91,589.34,456.8,Confirmed,AG004
MY-B00049384,2025-07-21,2025-07-29,MY-C0120,MY-S0060,Air,Online,VN,MYR,710.16,84.03,56.89,Confirmed,
MY-B00049385,2025-03-25,2025-04-29,MY-C0306,MY-S0030,Hotel,Offline,AU,MYR,1364.44,0.0,0.0,Cancelled,AG002
MY-B00049386,2026-02-19,2026-03-14,MY-C0247,MY-S0020,Hotel,Online,ID,MYR,1757.23,156.98,125.93,Confirmed,AG001
MY-B00049387,2025-05-04,2025-05-24,MY-C0146,MY-S0024,Hotel,Online,AU,MYR,3076.53,371.53,294.58,Confirmed,
MY-B00049388,2024-10-29,2024-11-12,MY-C0119,MY-S0068,Hotel,Offline,TH,MYR,2495.19,267.62,162.76,Confirmed,AG003
MY-B00049389,2025-09-17,2025-10-10,MY-C0097,MY-S0017,Ground,Online,VN,MYR,2085.52,185.13,112.26,Confirmed,AG003
MY-B00049390,2025-09-05,2025-09-10,MY-C0202,MY-S0080,Hotel,Online,SG,MYR,2235.99,333.67,268.76,Confirmed,AG003
MY-B00049391,2025-04-01,2025-04-11,MY-C0177,MY-S0002,Air,Online,JP,MYR,403.68,53.58,46.24,Confirmed,
MY-B00049392,2024-09-26,2024-10-10,MY-C0220,MY-S0037,Other,Online,JP,MYR,1802.31,158.13,134.79,Confirmed,
MY-B00049393,2025-08-14,2025-09-19,MY-C0226,MY-S0026,Air,Offline,CN,MYR,2147.38,334.65,190.45,Confirmed,AG005
MY-B00049394,2026-03-18,2026-04-07,MY-C0204,MY-S0006,Air,Online,ID,MYR,794.47,81.93,55.34,Confirmed,
MY-B00049395,2026-04-09,2026-05-08,MY-C0088,MY-S0022,Air,Online,TH,MYR,6898.49,640.74,405.55,Confirmed,
MY-B00049396,2025-02-02,2025-03-20,MY-C0016,MY-S0057,Hotel,Offline,VN,MYR,1110.9,119.68,74.89,Confirmed,AG001
MY-B00049397,2025-07-12,2025-07-14,MY-C0167,MY-S0006,Air,Online,JP,MYR,1639.72,253.14,180.3,Confirmed,
MY-B00049398,2026-06-22,2026-07-13,MY-C0053,MY-S0002,Air,Online,TH,MYR,1688.91,-128.11,-111.7,Refunded,
MY-B00049399,2025-05-10,2025-05-17,MY-C0003,MY-S0062,Air,Offline,JP,MYR,3280.39,496.67,395.85,Confirmed,AG002
MY-B00049400,2025-08-14,2025-09-15,MY-C0040,MY-S0068,Hotel,Offline,SG,MYR,727.67,-113.25,-84.17,Refunded,
MY-B00049401,2026-01-10,2026-01-14,MY-C0285,MY-S0024,Hotel,Offline,CN,MYR,1326.07,-99.23,-82.34,Refunded,AG005
MY-B00049402,2025-07-31,2025-08-14,MY-C0258,MY-S0012,Air,Online,ID,MYR,643.61,51.88,42.65,Confirmed,AG002
MY-B00049403,2026-05-08,2026-05-11,MY-C0106,MY-S0014,Ground,Offline,MY,MYR,899.41,63.31,52.86,Confirmed,AG002
MY-B00049404,2025-05-22,2025-06-10,MY-C0028,MY-S0006,Air,Offline,CN,MYR,5559.61,0.0,0.0,Cancelled,
MY-B00049405,2025-08-26,2025-08-31,MY-C0068,MY-S0059,Air,Offline,US,MYR,3144.1,297.22,194.75,Confirmed,AG003
MY-B00049406,2025-09-12,2025-09-27,MY-C0040,MY-S0044,Other,Online,CN,MYR,578.19,72.62,55.31,Confirmed,
MY-B00049407,2026-02-26,2026-04-05,MY-C0151,MY-S0012,Air,Online,VN,MYR,1413.92,138.61,103.58,Confirmed,AG001
MY-B00049408,2025-05-05,2025-05-19,MY-C0040,MY-S0045,Air,Offline,TH,MYR,3270.58,301.06,215.82,Confirmed,
MY-B00049409,2025-03-21,2025-03-24,MY-C0190,MY-S0028,Hotel,Online,AU,MYR,1629.37,172.56,139.39,Confirmed,AG001
MY-B00049410,2025-05-21,2025-05-29,MY-C0167,MY-S0069,Air,Online,AU,MYR,1724.75,104.52,76.04,Confirmed,AG002
MY-B00049411,2025-02-17,2025-02-25,MY-C0320,MY-S0061,Air,Offline,TH,MYR,1865.73,144.11,112.6,Confirmed,
MY-B00049412,2025-01-21,2025-03-10,MY-C0012,MY-S0074,Hotel,Online,VN,MYR,9248.73,1166.73,682.17,Confirmed,
MY-B00049413,2026-04-22,2026-05-18,MY-C0163,MY-S0002,Air,Online,GB,MYR,1448.31,183.07,124.07,Confirmed,AG004
MY-B00049414,2025-05-11,2025-06-07,MY-C0051,MY-S0016,Ground,Online,JP,MYR,4354.69,559.15,371.54,Confirmed,
MY-B00049415,2025-03-17,2025-03-30,MY-C0282,MY-S0019,Hotel,Online,CN,MYR,10564.28,981.37,856.67,Confirmed,
MY-B00049416,2026-04-16,2026-04-20,MY-C0067,MY-S0062,Air,Offline,TH,MYR,652.92,97.65,84.17,Confirmed,
MY-B00049417,2026-03-30,2026-04-12,MY-C0212,MY-S0013,Air,Online,TH,MYR,5032.77,0.0,0.0,Cancelled,AG002
MY-B00049418,2025-02-27,2025-03-04,MY-C0183,MY-S0060,Air,Online,JP,MYR,17970.32,1335.23,979.27,Confirmed,AG005
MY-B00049419,2025-04-11,2025-04-13,MY-C0061,MY-S0037,Other,Online,SG,MYR,2367.74,183.57,111.88,Confirmed,
MY-B00049420,2026-04-23,2026-05-02,MY-C0035,MY-S0062,Air,Online,CN,MYR,2034.39,242.85,150.94,Confirmed,AG002
MY-B00049421,2025-03-22,2025-04-26,MY-C0285,MY-S0062,Air,Online,VN,MYR,720.78,91.56,76.91,Confirmed,
MY-B00049422,2026-05-22,2026-06-02,MY-C0197,MY-S0013,Air,Online,CN,MYR,10288.89,1161.37,680.53,Confirmed,
MY-B00049423,2025-11-25,2025-12-10,MY-C0199,MY-S0033,Air,Offline,SG,MYR,2041.14,324.82,228.91,Confirmed,
MY-B00049424,2025-12-31,2026-01-07,MY-C0095,MY-S0036,Ground,Offline,SG,MYR,443.65,31.8,23.98,Confirmed,
MY-B00049425,2025-09-25,2025-10-11,MY-C0158,MY-S0048,Hotel,Online,AU,MYR,1606.48,168.94,105.26,Confirmed,AG002
MY-B00049426,2024-09-23,2024-10-03,MY-C0045,MY-S0034,Air,Offline,TH,MYR,2034.2,304.86,261.6,Confirmed,
MY-B00049427,2026-04-25,2026-05-01,MY-C0131,MY-S0035,Ground,Online,GB,MYR,1109.58,117.59,82.48,Confirmed,
MY-B00049428,2025-10-15,2025-10-30,MY-C0208,MY-S0007,Air,Offline,MY,MYR,2809.24,344.24,271.98,Confirmed,
MY-B00049429,2025-01-05,2025-01-11,MY-C0118,MY-S0073,Air,Offline,ID,MYR,2390.19,255.22,159.99,Confirmed,AG002
MY-B00049430,2026-05-02,2026-05-07,MY-C0047,MY-S0060,Air,Offline,MY,MYR,917.16,68.32,58.9,Confirmed,
MY-B00049431,2025-04-03,2025-04-06,MY-C0130,MY-S0042,Air,Offline,GB,MYR,1687.42,223.42,160.97,Confirmed,AG003
MY-B00049432,2025-05-26,2025-08-04,MY-C0262,MY-S0040,Hotel,Online,SG,MYR,3269.81,417.72,261.41,Confirmed,AG001
MY-B00049433,2025-12-11,2025-12-25,MY-C0257,MY-S0061,Air,Offline,VN,MYR,2686.1,200.24,168.26,Confirmed,
MY-B00049434,2025-03-26,2025-04-02,MY-C0264,MY-S0011,Air,Online,CN,MYR,2689.19,425.61,257.9,Confirmed,AG004
MY-B00049435,2024-09-05,2024-09-28,MY-C0235,MY-S0023,Hotel,Online,ID,MYR,6747.84,480.44,414.27,Confirmed,AG003
MY-B00049436,2025-04-23,2025-07-13,MY-C0073,MY-S0026,Air,Online,GB,MYR,778.96,74.03,61.25,Confirmed,
MY-B00049437,2026-01-12,2026-01-23,MY-C0070,MY-S0042,Air,Online,TH,MYR,6427.85,681.53,512.42,Confirmed,AG002
MY-B00049438,2025-07-06,2025-07-24,MY-C0181,MY-S0030,Hotel,Online,VN,MYR,2287.3,225.18,146.95,Confirmed,AG004
MY-B00049439,2026-02-03,2026-03-01,MY-C0012,MY-S0028,Hotel,Online,ID,MYR,590.24,44.15,31.92,Confirmed,AG002
MY-B00049440,2024-10-22,2024-11-26,MY-C0193,MY-S0011,Air,Offline,ID,MYR,2216.63,214.58,147.48,Confirmed,
MY-B00049441,2025-03-07,2025-03-17,MY-C0262,MY-S0018,Ground,Offline,SG,MYR,2572.96,208.31,178.26,Confirmed,
MY-B00049442,2025-02-21,2025-03-13,MY-C0171,MY-S0013,Air,Offline,TH,MYR,3281.83,436.32,256.57,Confirmed,
MY-B00049443,2024-10-17,2024-10-26,MY-C0168,MY-S0059,Air,Online,ID,MYR,12434.74,1019.41,869.55,Confirmed,
MY-B00049444,2025-12-17,2026-01-07,MY-C0038,MY-S0046,Ground,Offline,JP,MYR,5999.84,696.39,537.93,Confirmed,AG003
MY-B00049445,2025-02-01,2025-02-12,MY-C0243,MY-S0045,Air,Offline,AU,MYR,329.31,23.13,14.45,Confirmed,AG002
MY-B00049446,2025-08-11,2025-11-03,MY-C0296,MY-S0013,Air,Online,JP,MYR,1361.75,132.05,111.66,Confirmed,AG001
MY-B00049447,2026-08-25,2026-09-06,MY-C0001,MY-S0072,Other,Online,SG,MYR,4444.63,-465.81,-345.63,Refunded,AG005
MY-B00049448,2025-02-28,2025-04-03,MY-C0059,MY-S0016,Ground,Offline,TH,MYR,13469.93,1521.85,1033.38,Confirmed,AG005
MY-B00049449,2025-01-21,2025-01-23,MY-C0237,MY-S0062,Air,Online,VN,MYR,8115.37,1089.76,744.43,Confirmed,
MY-B00049450,2026-07-12,2026-08-13,MY-C0178,MY-S0062,Air,Online,SG,MYR,769.92,66.98,46.65,Confirmed,AG005
MY-B00049451,2025-05-19,2025-06-08,MY-C0154,MY-S0005,Air,Online,AU,MYR,997.7,-70.25,-49.77,Refunded,AG005
MY-B00049452,2025-04-04,2025-04-20,MY-C0099,MY-S0061,Air,Online,AU,MYR,961.98,124.63,102.66,Confirmed,
MY-B00049453,2026-02-08,2026-02-26,MY-C0127,MY-S0005,Air,Online,ID,MYR,433.58,64.16,44.17,Confirmed,
MY-B00049454,2024-12-04,2024-12-15,MY-C0142,MY-S0013,Air,Offline,GB,MYR,5907.07,576.62,336.86,Confirmed,
MY-B00049455,2025-06-04,2025-06-13,MY-C0239,MY-S0061,Air,Online,MY,MYR,2303.87,139.47,94.58,Confirmed,AG001
MY-B00049456,2025-01-24,2025-02-06,MY-C0173,MY-S0009,Hotel,Online,TH,MYR,2624.15,203.94,135.57,Confirmed,AG002
MY-B00049457,2026-06-13,2026-07-27,MY-C0141,MY-S0060,Air,Online,VN,MYR,740.43,71.62,43.72,Confirmed,AG003
MY-B00049458,2025-04-05,2025-04-09,MY-C0141,MY-S0002,Air,Online,SG,MYR,940.63,94.68,55.1,Confirmed,AG005
MY-B00049459,2025-10-19,2025-10-21,MY-C0150,MY-S0049,Hotel,Online,SG,MYR,4195.43,420.64,237.51,Confirmed,
MY-B00049460,2025-09-17,2025-09-20,MY-C0310,MY-S0023,Hotel,Offline,AU,MYR,671.8,46.81,36.21,Confirmed,
MY-B00049461,2025-08-26,2025-10-09,MY-C0106,MY-S0003,Hotel,Online,CN,MYR,2422.24,172.18,139.53,Confirmed,AG001
MY-B00049462,2024-10-19,2024-11-13,MY-C0264,MY-S0027,Air,Offline,JP,MYR,2092.8,0.0,0.0,Cancelled,
MY-B00049463,2025-03-11,2025-03-31,MY-C0012,MY-S0069,Air,Offline,JP,MYR,1050.82,92.89,73.8,Confirmed,
MY-B00049464,2026-05-18,2026-05-30,MY-C0263,MY-S0021,Ground,Online,AU,MYR,1581.05,186.41,153.32,Confirmed,
MY-B00049465,2025-10-06,2025-10-23,MY-C0122,MY-S0035,Ground,Online,JP,MYR,2298.81,365.74,292.81,Confirmed,AG005
MY-B00049466,2026-06-03,2026-06-18,MY-C0270,MY-S0038,Hotel,Online,SG,MYR,814.17,96.92,68.38,Confirmed,AG002
MY-B00049467,2025-10-14,2025-10-19,MY-C0183,MY-S0032,Hotel,Offline,ID,MYR,3006.53,264.19,205.09,Confirmed,AG001
MY-B00049468,2025-04-21,2025-05-17,MY-C0101,MY-S0041,Ground,Online,GB,MYR,6095.1,404.8,341.5,Confirmed,AG004
MY-B00049469,2025-05-11,2025-05-16,MY-C0032,MY-S0053,Air,Online,TH,MYR,1829.63,254.64,150.28,Confirmed,AG003
MY-B00049470,2026-03-20,2026-04-10,MY-C0296,MY-S0002,Air,Offline,MY,MYR,1843.98,211.76,119.69,Confirmed,AG005
MY-B00049471,2025-02-21,2025-03-08,MY-C0284,MY-S0004,Other,Online,CN,MYR,6734.67,0.0,0.0,Cancelled,AG003
MY-B00049472,2025-11-12,2025-11-27,MY-C0072,MY-S0016,Ground,Online,MY,MYR,2174.85,0.0,0.0,Cancelled,AG001
MY-B00049473,2026-07-16,2026-08-01,MY-C0073,MY-S0030,Hotel,Online,SG,MYR,2603.86,181.94,116.33,Confirmed,
MY-B00049474,2026-05-11,2026-05-23,MY-C0017,MY-S0002,Air,Online,GB,MYR,4618.34,579.18,498.11,Confirmed,AG003
MY-B00049475,2025-06-10,2025-06-14,MY-C0233,MY-S0061,Air,Offline,MY,MYR,5787.38,582.18,368.94,Confirmed,AG005
MY-B00049476,2025-03-22,2025-04-02,MY-C0017,MY-S0077,Hotel,Online,CN,MYR,1490.62,105.08,90.16,Confirmed,
MY-B00049477,2025-11-28,2025-12-24,MY-C0055,MY-S0047,Hotel,Online,VN,MYR,1467.82,155.69,89.7,Confirmed,
MY-B00049478,2025-11-20,2025-12-07,MY-C0013,MY-S0013,Air,Online,MY,MYR,5686.89,444.36,276.54,Confirmed,
MY-B00049479,2026-02-10,2026-03-04,MY-C0048,MY-S0027,Air,Offline,JP,MYR,5225.14,432.7,307.05,Confirmed,AG004
MY-B00049480,2024-10-24,2024-11-24,MY-C0052,MY-S0036,Ground,Offline,MY,MYR,5118.26,319.11,229.38,Confirmed,AG003
MY-B00049481,2025-09-30,2025-10-25,MY-C0140,MY-S0006,Air,Online,GB,MYR,4177.28,433.89,247.97,Confirmed,AG005
MY-B00049482,2024-09-07,2024-10-19,MY-C0142,MY-S0045,Air,Offline,VN,MYR,3203.62,292.71,244.93,Confirmed,AG004
MY-B00049483,2026-08-25,2026-09-06,MY-C0137,MY-S0050,Other,Online,VN,MYR,2281.41,0.0,0.0,Cancelled,
MY-B00049484,2026-06-01,2026-06-07,MY-C0110,MY-S0032,Hotel,Offline,ID,MYR,1053.48,123.05,95.31,Confirmed,AG002
MY-B00049485,2026-02-23,2026-03-13,MY-C0021,MY-S0059,Air,Online,US,MYR,1477.01,160.99,129.97,Confirmed,AG005
MY-B00049486,2025-04-04,2025-04-28,MY-C0291,MY-S0011,Air,Online,JP,MYR,437.33,40.87,22.53,Confirmed,
MY-B00049487,2026-02-27,2026-03-12,MY-C0247,MY-S0046,Ground,Offline,GB,MYR,1924.88,139.08,87.12,Confirmed,AG003
MY-B00049488,2025-07-23,2025-07-28,MY-C0019,MY-S0007,Air,Offline,CN,MYR,3661.11,307.67,229.15,Confirmed,
MY-B00049489,2025-12-18,2025-12-26,MY-C0132,MY-S0034,Air,Online,GB,MYR,4081.21,0.0,0.0,Cancelled,AG002
MY-B00049490,2025-02-17,2025-02-25,MY-C0261,MY-S0060,Air,Offline,TH,MYR,1343.11,121.79,103.75,Confirmed,AG005
MY-B00049491,2025-08-13,2025-09-01,MY-C0299,MY-S0037,Other,Online,JP,MYR,1323.46,161.64,100.57,Confirmed,AG001
MY-B00049492,2026-06-03,2026-07-07,MY-C0288,MY-S0062,Air,Online,ID,MYR,5833.4,495.66,424.92,Confirmed,
MY-B00049493,2025-01-17,2025-02-01,MY-C0148,MY-S0013,Air,Online,GB,MYR,4206.85,581.76,483.77,Confirmed,
MY-B00049494,2025-06-08,2025-06-11,MY-C0128,MY-S0023,Hotel,Online,SG,MYR,5269.1,833.36,633.45,Confirmed,AG001
MY-B00049495,2025-04-01,2025-05-02,MY-C0007,MY-S0008,Ground,Online,ID,MYR,9724.32,861.63,604.63,Confirmed,
MY-B00049496,2025-01-09,2025-01-17,MY-C0188,MY-S0019,Hotel,Offline,TH,MYR,509.14,41.38,36.01,Confirmed,
MY-B00049497,2025-06-17,2025-07-11,MY-C0181,MY-S0042,Air,Online,GB,MYR,1161.11,104.75,77.43,Confirmed,AG005
MY-B00049498,2025-11-18,2025-12-05,MY-C0214,MY-S0033,Air,Offline,JP,MYR,229.65,19.06,15.02,Confirmed,AG004
MY-B00049499,2024-10-10,2024-10-30,MY-C0044,MY-S0029,Air,Online,TH,MYR,2401.88,151.34,110.92,Confirmed,AG003
MY-B00049500,2025-01-28,2025-02-10,MY-C0046,MY-S0040,Hotel,Offline,GB,MYR,565.39,63.0,39.45,Confirmed,
MY-B00049501,2026-04-20,2026-04-23,MY-C0102,MY-S0012,Air,Offline,US,MYR,1663.88,150.65,120.92,Confirmed,AG004
MY-B00049502,2025-03-10,2025-04-22,MY-C0312,MY-S0071,Ground,Online,ID,MYR,3121.74,333.73,248.04,Confirmed,
MY-B00049503,2025-05-04,2025-05-05,MY-C0286,MY-S0063,Hotel,Online,US,MYR,500.89,63.75,45.65,Confirmed,AG004
MY-B00049504,2026-01-05,2026-01-10,MY-C0069,MY-S0043,Hotel,Online,GB,MYR,3397.29,227.52,154.35,Confirmed,
MY-B00049505,2026-02-27,2026-03-14,MY-C0070,MY-S0029,Air,Online,GB,MYR,352.9,25.73,17.65,Confirmed,AG004
MY-B00049506,2026-08-02,2026-08-31,MY-C0242,MY-S0059,Air,Offline,SG,MYR,9257.35,1395.13,851.17,Confirmed,AG003
MY-B00049507,2024-12-25,2025-02-01,MY-C0243,MY-S0034,Air,Offline,US,MYR,1054.84,168.72,125.05,Confirmed,
MY-B00049508,2026-03-06,2026-03-08,MY-C0195,MY-S0009,Hotel,Online,AU,MYR,3252.59,382.51,295.54,Confirmed,
MY-B00049509,2026-02-11,2026-02-24,MY-C0105,MY-S0060,Air,Offline,AU,MYR,551.09,0.0,0.0,Cancelled,
MY-B00049510,2024-11-30,2024-12-22,MY-C0136,MY-S0045,Air,Offline,US,MYR,2464.08,343.89,204.74,Confirmed,
MY-B00049511,2026-06-02,2026-06-10,MY-C0250,MY-S0077,Hotel,Offline,GB,MYR,3324.73,357.82,293.32,Confirmed,AG002
MY-B00049512,2025-04-17,2025-05-07,MY-C0097,MY-S0032,Hotel,Offline,GB,MYR,1811.05,119.07,104.28,Confirmed,
MY-B00049513,2025-07-06,2025-08-09,MY-C0013,MY-S0060,Air,Online,ID,MYR,2665.97,317.39,235.39,Confirmed,AG002
MY-B00049514,2026-04-05,2026-05-18,MY-C0044,MY-S0011,Air,Offline,US,MYR,5165.28,340.98,282.21,Confirmed,
MY-B00049515,2025-09-18,2025-10-15,MY-C0097,MY-S0039,Air,Offline,CN,MYR,3439.3,336.9,239.3,Confirmed,AG004
MY-B00049516,2025-03-20,2025-03-31,MY-C0241,MY-S0073,HOTEL,Online,TH,MYR,7162.03,855.37,627.01,Confirmed,AG005
MY-B00049517,2025-04-24,2025-05-08,MY-C0158,MY-S0045,Air,Offline,MY,MYR,3216.05,228.14,172.87,Confirmed,AG001
MY-B00049518,2026-02-23,2026-03-01,MY-C0177,MY-S0061,Air,Offline,AU,MYR,614.06,37.47,32.58,Confirmed,
MY-B00049519,2025-01-12,2025-02-05,MY-C0236,MY-S0004,Other,Online,AU,MYR,4964.79,328.04,247.33,Confirmed,AG002
MY-B00049520,2025-08-11,2025-08-24,MY-C0190,MY-S0004,Other,Online,ID,MYR,1446.13,208.05,118.22,Confirmed,
MY-B00049521,2026-02-28,2026-03-08,MY-C0068,MY-S0042,Air,Online,ID,MYR,2805.7,438.49,378.97,Confirmed,AG004
MY-B00049522,2026-06-08,2026-06-21,MY-C0143,MY-S0007,Air,Offline,MY,MYR,5008.28,595.96,375.29,Confirmed,AG001
MY-B00049523,2026-04-27,2026-05-03,MY-C0284,MY-S0012,Air,Online,SG,MYR,1879.54,147.2,97.57,Confirmed,AG003
MY-B00049524,2025-05-21,2025-05-27,MY-C0017,MY-S0027,Air,Offline,GB,MYR,2127.15,294.28,235.49,Confirmed,AG004
MY-B00049525,2025-01-24,2025-01-24,MY-C0293,MY-S0005,Air,Online,ID,MYR,1359.1,162.28,112.91,Confirmed,
MY-B00049526,2026-07-15,2026-07-29,MY-C0198,MY-S0002,Air,Offline,TH,MYR,2204.4,0.0,0.0,Cancelled,
MY-B00049527,2025-11-11,2025-11-29,MY-C0297,MY-S0034,Air,Online,AU,MYR,941.73,97.32,79.19,Confirmed,
MY-B00049528,2025-06-25,2025-07-13,MY-C0195,MY-S0027,Air,Online,ID,MYR,4444.9,463.16,308.2,Confirmed,AG002
MY-B00049529,2026-06-21,2026-06-23,MY-C0287,MY-S0067,Ground,Online,TH,MYR,1385.52,87.41,70.89,Confirmed,
MY-B00049530,2026-02-13,2026-02-23,MY-C0312,MY-S0053,Air,Online,ID,MYR,1094.2,98.89,82.56,Confirmed,AG004
MY-B00049531,2025-08-14,2025-09-01,MY-C0180,MY-S0053,Air,Online,ID,MYR,4479.3,585.6,479.45,Confirmed,
